Sale_ID,Sale_Date,Customer_ID,Bike_Brand,Bike_Model,Bike_Category,Engine_CC,Ex_Showroom_Price,On_Road_Price,Customer_Age,Customer_Gender,Payment_Mode,State,City,Dealer_Name,Sale_Quantity
1256,2023-09-06,4941,Royal Enfield,Hunter 350,Commuter,350cc,206347,219662,34,Male,Loan,Uttar Pradesh,Lucknow,"Kota, Vohra and Thaker Motors",1
1257,2024-09-19,2344,Yamaha,Fascino 125,Electric,125cc,264904,281229,47,Female,Loan,West Bengal,Kolkata,"Chatterjee, Koshy and Sekhon Motors",3
1258,2024-09-27,9192,Yamaha,R15 V4,Sports,150cc,202805,225987,44,Female,EMI,Rajasthan,Jaipur,Sastry-Dora Motors,3
1259,2024-10-05,6079,Royal Enfield,Hunter 350,Commuter,350cc,184790,209101,50,Male,Cash,Maharashtra,Pune,Sheth-Buch Motors,2
1260,2023-11-02,5059,KTM,Duke 250,Sports,250cc,333218,360301,44,Female,Loan,Uttar Pradesh,Lucknow,Krishnamurthy PLC Motors,2
1261,2024-03-17,1071,Bajaj,Pulsar 220F,Commuter,150cc,180544,186436,21,Male,Cash,Maharashtra,Pune,Toor-Rajagopalan Motors,3
1262,2024-07-28,9092,Yamaha,Fascino 125,Electric,125cc,96879,111992,21,Female,Loan,Rajasthan,Jaipur,Swamy LLC Motors,1
1263,2023-07-17,1409,Bajaj,Pulsar 200NS,Commuter,200cc,104861,129755,43,Female,EMI,Tamil Nadu,Coimbatore,Konda-Tank Motors,3
1264,2024-07-29,6657,TVS,Apache RTR 160,Commuter,150cc,312237,336764,32,Male,Cash,Uttar Pradesh,Kanpur,Jani-Krish Motors,2
1265,2023-08-20,5107,Suzuki,V-Strom SX,Adventure,150cc,137441,150402,28,Female,Loan,Uttar Pradesh,Kanpur,Kashyap-Gulati Motors,2
1266,2024-08-31,8199,Yamaha,R15 V4,Sports,150cc,284469,310162,18,Female,Loan,West Bengal,Siliguri,Kapadia-Sem Motors,3
1267,2024-11-25,5829,Suzuki,Access 125,Electric,125cc,274084,281599,37,Female,Loan,Uttar Pradesh,Kanpur,Setty-Sunder Motors,1
1268,2025-02-07,5529,Honda,Hness CB350,Cruiser,350cc,228208,239024,46,Female,Loan,West Bengal,Kolkata,"Batra, Gera and Bath Motors",1
1269,2023-02-17,8417,Honda,Hornet 2.0,Commuter,150cc,124705,133704,48,Male,EMI,Karnataka,Bangalore,Bansal-Balasubramanian Motors,3
1270,2024-11-10,4824,TVS,Apache RTR 160,Commuter,150cc,191830,200280,46,Male,Loan,Maharashtra,Pune,Rama LLC Motors,1
1271,2024-05-20,1237,Suzuki,V-Strom SX,Adventure,150cc,290365,319493,39,Male,EMI,Uttar Pradesh,Kanpur,"Sule, Dixit and Saraf Motors",2
1272,2023-10-18,3002,Honda,CBR 250R,Commuter,250cc,243090,266902,31,Female,EMI,Maharashtra,Pune,Kari-Mani Motors,3
1273,2024-08-30,9033,Bajaj,Dominar 400,Cruiser,400cc+,269784,284566,27,Female,EMI,Delhi,New Delhi,Kara-Hans Motors,2
1274,2023-11-13,1108,KTM,RC 200,Sports,150cc,238504,247866,40,Male,Loan,Karnataka,Bangalore,"Devan, Gade and Ramesh Motors",1
1275,2024-08-29,9559,Honda,Hornet 2.0,Commuter,150cc,277177,302506,31,Male,Cash,Gujarat,Ahmedabad,"Deo, Doctor and Bobal Motors",2
1276,2024-07-14,4799,Bajaj,Pulsar 150,Commuter,150cc,345262,359434,49,Female,Cash,Maharashtra,Nagpur,"Yohannan, Raman and Hans Motors",3
1277,2023-11-29,4586,Royal Enfield,Classic 350,Cruiser,350cc,280793,304143,20,Female,Cash,Delhi,New Delhi,Chandra-Chaudhary Motors,2
1278,2023-04-23,8747,Hero,Splendor Plus,Commuter,150cc,337640,361004,41,Male,Loan,Uttar Pradesh,Kanpur,"Loyal, Balakrishnan and Sama Motors",2
1279,2024-02-24,1350,Suzuki,V-Strom SX,Adventure,150cc,81100,108450,33,Male,Cash,Karnataka,Mysore,Suresh LLC Motors,2
1280,2024-08-17,6983,Bajaj,Dominar 400,Cruiser,400cc+,116244,131946,20,Male,Cash,Rajasthan,Udaipur,Shenoy-Mammen Motors,1
1281,2025-02-06,7205,Honda,CBR 250R,Commuter,250cc,172679,200870,21,Female,Cash,Karnataka,Bangalore,"Behl, Borah and Manda Motors",3
1282,2023-11-06,6669,TVS,RR 310,Sports,150cc,195843,219978,39,Female,EMI,Uttar Pradesh,Lucknow,"Balay, Dayal and Hari Motors",3
1283,2024-08-30,4256,Yamaha,R15 V4,Sports,150cc,191317,199984,49,Female,EMI,Rajasthan,Jaipur,Bath PLC Motors,3
1284,2023-09-21,2853,KTM,RC 200,Sports,150cc,249679,268154,40,Male,Loan,Gujarat,Surat,"Rajagopalan, Madan and Konda Motors",2
1285,2023-06-03,8398,TVS,Apache RTR 160,Commuter,150cc,136585,152912,20,Female,Loan,West Bengal,Kolkata,"Bobal, Keer and Johal Motors",1
1286,2024-02-20,8315,TVS,Apache RTR 200,Commuter,200cc,299018,326135,42,Male,EMI,Gujarat,Surat,Sarin-Wagle Motors,2
1287,2023-07-03,5758,Yamaha,Fascino 125,Electric,125cc,98204,109612,43,Female,Cash,West Bengal,Kolkata,"Bhattacharyya, Suri and Sharma Motors",1
1288,2024-10-10,3896,Yamaha,MT-15,Commuter,150cc,251906,272754,23,Female,Loan,Karnataka,Bangalore,Sahota Ltd Motors,1
1289,2023-10-15,4488,Royal Enfield,Hunter 350,Commuter,350cc,91432,111149,43,Female,Loan,West Bengal,Kolkata,Madan and Sons Motors,2
1290,2024-03-31,6730,Bajaj,Pulsar 150,Commuter,150cc,335888,351758,26,Male,EMI,Gujarat,Surat,"Shankar, Ahuja and Dave Motors",3
1291,2023-11-14,6892,Suzuki,Access 125,Electric,125cc,177975,201525,42,Male,Loan,Tamil Nadu,Chennai,Mander LLC Motors,1
1292,2024-06-28,5785,Suzuki,Gixxer SF 250,Sports,250cc,85509,92657,25,Female,EMI,Maharashtra,Nagpur,Varty-Thaker Motors,1
1293,2024-08-16,6232,Suzuki,V-Strom SX,Adventure,150cc,241116,265869,49,Male,Cash,Maharashtra,Pune,"Sahota, Sundaram and Mall Motors",3
1294,2023-10-05,5189,Suzuki,V-Strom SX,Adventure,150cc,347429,355071,49,Male,Cash,Uttar Pradesh,Kanpur,"Chaudhari, Lalla and Choudhary Motors",2
1295,2024-11-24,3730,Hero,Splendor Plus,Commuter,150cc,316897,323983,46,Male,EMI,Tamil Nadu,Coimbatore,Hayre and Sons Motors,1
1296,2024-05-22,3313,Royal Enfield,Bullet 350,Cruiser,150cc,178649,200391,18,Male,Loan,Rajasthan,Udaipur,"Vora, Loyal and Sule Motors",3
1297,2024-12-01,3572,TVS,Apache RTR 200,Commuter,200cc,178957,204821,43,Female,Loan,West Bengal,Siliguri,Sankar Inc Motors,2
1298,2024-04-10,1941,TVS,Apache RTR 160,Commuter,150cc,341917,350827,22,Female,EMI,Rajasthan,Udaipur,Chokshi Inc Motors,3
1299,2023-07-05,7575,Yamaha,R15 V4,Sports,150cc,121936,135202,43,Female,Cash,Gujarat,Ahmedabad,Srinivas Group Motors,2
1300,2023-09-19,2418,Suzuki,Access 125,Electric,125cc,197526,204228,33,Male,Cash,Karnataka,Mysore,"Mani, Dhingra and Barad Motors",2
1301,2025-01-15,6912,Yamaha,Fascino 125,Electric,125cc,293736,309729,50,Male,EMI,West Bengal,Kolkata,"Bajwa, Handa and Krish Motors",1
1302,2023-07-04,6110,Royal Enfield,Hunter 350,Commuter,350cc,231743,261615,33,Female,Loan,Delhi,New Delhi,"Mani, Dube and Jayaraman Motors",2
1303,2023-05-19,6740,Suzuki,V-Strom SX,Adventure,150cc,96524,121365,42,Female,Loan,Karnataka,Mysore,"Manda, Sanghvi and Mandal Motors",1
1304,2023-07-06,2427,Royal Enfield,Classic 350,Cruiser,350cc,121488,132879,31,Male,Loan,Delhi,New Delhi,"Andra, Khosla and Guha Motors",1
1305,2024-01-04,3177,Royal Enfield,Himalayan 411,Adventure,400cc+,194488,211387,28,Female,Loan,Tamil Nadu,Chennai,Chakraborty-Gaba Motors,2
1306,2023-12-24,4694,TVS,Apache RTR 200,Commuter,200cc,199028,217678,23,Female,Loan,Tamil Nadu,Chennai,Banik-Korpal Motors,2
1307,2023-12-25,3699,Hero,HF Deluxe,Commuter,150cc,297306,310415,38,Male,EMI,Maharashtra,Pune,Sankar-Borah Motors,1
1308,2025-01-21,9982,TVS,Apache RTR 160,Commuter,150cc,247463,264797,27,Male,Cash,Tamil Nadu,Chennai,"Sachdev, Dora and Tandon Motors",3
1309,2024-10-22,5794,KTM,RC 200,Sports,150cc,326553,339238,48,Male,Cash,Maharashtra,Nagpur,"Shere, Upadhyay and Bath Motors",1
1310,2023-03-08,3457,KTM,RC 200,Sports,150cc,321987,330978,30,Male,EMI,Karnataka,Bangalore,Char PLC Motors,1
1311,2024-07-31,2230,Royal Enfield,Hunter 350,Commuter,350cc,150320,160854,18,Female,Loan,Karnataka,Bangalore,"Hayer, Dada and Halder Motors",2
1312,2024-12-01,5238,Bajaj,Pulsar 220F,Commuter,150cc,210639,238426,35,Male,EMI,Maharashtra,Nagpur,"Upadhyay, Krishna and Kadakia Motors",1
1313,2023-05-11,8237,Royal Enfield,Himalayan 411,Adventure,400cc+,323774,353221,24,Male,Loan,Tamil Nadu,Coimbatore,Konda Inc Motors,3
1314,2024-02-16,9539,Yamaha,Fascino 125,Electric,125cc,336207,352180,42,Male,Cash,West Bengal,Siliguri,"Master, Arora and Chowdhury Motors",1
1315,2023-04-19,4711,Suzuki,V-Strom SX,Adventure,150cc,215977,221572,38,Male,Cash,West Bengal,Siliguri,"Keer, Guha and Trivedi Motors",3
1316,2024-09-03,7840,KTM,Duke 250,Sports,250cc,84551,102515,46,Female,EMI,Uttar Pradesh,Kanpur,Mahal-Dugar Motors,2
1317,2024-04-29,9130,Suzuki,Access 125,Electric,125cc,300437,314843,44,Male,Loan,Karnataka,Bangalore,"Dash, Khanna and Rout Motors",3
1318,2023-08-31,6326,TVS,RR 310,Sports,150cc,213941,227260,22,Male,Loan,Gujarat,Surat,Dutt Group Motors,1
1319,2025-01-29,8843,TVS,Apache RTR 160,Commuter,150cc,283961,293699,37,Female,Loan,Maharashtra,Mumbai,Sur PLC Motors,2
1320,2023-10-18,7066,Suzuki,Access 125,Electric,125cc,102917,117698,29,Male,EMI,Rajasthan,Jaipur,"Barman, Bhatti and Kashyap Motors",2
1321,2024-07-30,6358,Suzuki,Gixxer SF 250,Sports,250cc,81023,94534,36,Male,EMI,West Bengal,Kolkata,Vohra-Halder Motors,2
1322,2024-07-22,1942,Yamaha,MT-15,Commuter,150cc,280382,307035,46,Female,Loan,Tamil Nadu,Coimbatore,Lad-Gala Motors,3
1323,2023-06-01,8038,Honda,Hornet 2.0,Commuter,150cc,197879,213355,47,Male,Cash,West Bengal,Kolkata,Karan LLC Motors,1
1324,2025-01-15,1366,Hero,XPulse 200,Adventure,200cc,206795,227928,37,Female,Loan,Tamil Nadu,Chennai,Sur-Chawla Motors,3
1325,2024-12-10,3128,Bajaj,Pulsar 220F,Commuter,150cc,280247,289707,46,Male,Cash,Rajasthan,Jaipur,"Thaman, Agrawal and Dar Motors",1
1326,2023-10-03,4978,Hero,Xtreme 160R,Commuter,150cc,349437,369659,33,Male,EMI,West Bengal,Siliguri,Varughese PLC Motors,2
1327,2023-07-17,4963,Hero,XPulse 200,Adventure,200cc,216480,228450,18,Male,Cash,Tamil Nadu,Coimbatore,Warrior PLC Motors,1
1328,2024-12-15,4938,KTM,Duke 125,Commuter,125cc,122571,145530,41,Female,EMI,Uttar Pradesh,Lucknow,"Raj, Cheema and Doshi Motors",3
1329,2023-12-10,5433,Bajaj,Pulsar 150,Commuter,150cc,272406,285222,38,Male,Cash,Gujarat,Surat,Ramachandran LLC Motors,3
1330,2024-05-29,5292,Honda,Hness CB350,Cruiser,350cc,272586,288816,18,Male,Loan,Tamil Nadu,Chennai,D’Alia-Khatri Motors,2
1331,2023-09-11,7882,Honda,Hness CB350,Cruiser,350cc,298504,318783,18,Male,Loan,Tamil Nadu,Chennai,Bawa-Dalal Motors,3
1332,2024-01-24,3327,Hero,HF Deluxe,Commuter,150cc,152073,176417,39,Male,Cash,Tamil Nadu,Chennai,Chadha PLC Motors,3
1333,2024-10-04,1577,Bajaj,Pulsar 150,Commuter,150cc,137641,153505,50,Female,EMI,Rajasthan,Udaipur,"Handa, Behl and Wadhwa Motors",3
1334,2023-10-16,4032,Bajaj,Dominar 400,Cruiser,400cc+,280066,289998,35,Male,Loan,Tamil Nadu,Coimbatore,Edwin-Kara Motors,2
1335,2024-04-02,1984,Suzuki,Access 125,Electric,125cc,341873,358123,50,Female,Loan,Gujarat,Surat,Bail PLC Motors,3
1336,2024-11-09,9362,Yamaha,FZ-S,Commuter,150cc,345798,355646,24,Male,Loan,Rajasthan,Udaipur,"Khosla, Soni and Trivedi Motors",3
1337,2023-12-15,3162,Hero,HF Deluxe,Commuter,150cc,319614,335103,27,Male,Loan,Uttar Pradesh,Lucknow,Golla-Wadhwa Motors,1
1338,2025-02-03,4697,KTM,Duke 200,Sports,200cc,332692,352081,26,Male,EMI,Gujarat,Surat,"Doctor, Buch and Baria Motors",1
1339,2023-05-15,2561,Suzuki,Gixxer SF 250,Sports,250cc,137662,165017,23,Female,Loan,Tamil Nadu,Coimbatore,Banerjee-Gill Motors,2
1340,2024-06-09,2030,Bajaj,Dominar 250,Commuter,250cc,112242,138593,37,Male,Cash,Tamil Nadu,Chennai,"Batra, Ray and Tailor Motors",2
1341,2023-10-01,9560,Hero,Splendor Plus,Commuter,150cc,136991,162685,23,Male,Loan,Maharashtra,Mumbai,Iyer Inc Motors,1
1342,2024-11-24,3636,Hero,XPulse 200,Adventure,200cc,268987,276473,25,Male,EMI,Maharashtra,Pune,"Bhavsar, Tata and Mannan Motors",3
1343,2023-04-11,7741,TVS,Apache RTR 200,Commuter,200cc,195389,220273,27,Female,EMI,Rajasthan,Udaipur,"Rege, Sethi and Sengupta Motors",1
1344,2023-10-04,1322,Hero,XPulse 200,Adventure,200cc,95641,108474,38,Female,Loan,Rajasthan,Jaipur,Thaker Inc Motors,3
1345,2023-03-10,4496,Bajaj,Dominar 250,Commuter,250cc,304132,324544,45,Female,EMI,Delhi,New Delhi,"Krish, Manda and Ray Motors",1
1346,2024-10-21,5414,Yamaha,R15 V4,Sports,150cc,161077,184511,18,Female,Loan,Gujarat,Ahmedabad,Date PLC Motors,1
1347,2024-04-27,7477,TVS,Apache RTR 200,Commuter,200cc,344567,352013,28,Male,Cash,Delhi,New Delhi,"Shroff, Biswas and Rao Motors",2
1348,2023-11-01,1449,Honda,Hness CB350,Cruiser,350cc,234887,256649,43,Male,Loan,Maharashtra,Nagpur,"Yogi, Buch and Sodhi Motors",3
1349,2024-04-27,5640,Bajaj,Dominar 400,Cruiser,400cc+,152179,178144,24,Female,Cash,Tamil Nadu,Chennai,Bir Ltd Motors,3
1350,2024-08-15,2696,KTM,Duke 125,Commuter,125cc,142468,152031,49,Male,EMI,Uttar Pradesh,Lucknow,Saha-Bansal Motors,1
1351,2024-01-14,5190,Hero,HF Deluxe,Commuter,150cc,145890,158936,20,Male,Loan,Rajasthan,Udaipur,Bakshi and Sons Motors,3
1352,2024-06-16,6915,Royal Enfield,Bullet 350,Cruiser,150cc,203770,216064,29,Male,Loan,Tamil Nadu,Coimbatore,"Andra, Biswas and Date Motors",1
1353,2023-08-24,2905,TVS,Apache RTR 200,Commuter,200cc,90548,102200,48,Female,EMI,Maharashtra,Mumbai,"Sarma, Tak and Gill Motors",1
1354,2023-04-24,8456,Honda,Hornet 2.0,Commuter,150cc,317148,335839,19,Male,EMI,Delhi,New Delhi,"Kade, Ramesh and Dass Motors",1
1355,2023-09-27,4936,Yamaha,FZ-S,Commuter,150cc,131392,136651,40,Male,EMI,Maharashtra,Nagpur,Saran-Gara Motors,1
1356,2023-08-24,9237,TVS,Apache RTR 160,Commuter,150cc,106489,115763,30,Male,EMI,Rajasthan,Jaipur,Luthra-Dasgupta Motors,3
1357,2024-11-08,2483,Bajaj,Pulsar 200NS,Commuter,200cc,167158,186007,29,Male,Loan,Delhi,New Delhi,"Doctor, Mani and Bera Motors",2
1358,2024-01-16,1290,Bajaj,Dominar 250,Commuter,250cc,166195,176981,39,Female,EMI,Delhi,New Delhi,"Sandhu, Krish and Subramanian Motors",2
1359,2023-09-22,1898,Yamaha,R15 V4,Sports,150cc,213188,229088,50,Male,Loan,Rajasthan,Jaipur,"Ramachandran, Chakraborty and Halder Motors",2
1360,2023-06-20,8182,Bajaj,Pulsar 150,Commuter,150cc,103205,109835,37,Female,Loan,Maharashtra,Nagpur,Bhakta-Goswami Motors,1
1361,2024-03-10,8166,Suzuki,V-Strom SX,Adventure,150cc,253533,269267,28,Female,EMI,Tamil Nadu,Chennai,Deol-Kari Motors,1
1362,2024-08-06,2325,Honda,Hornet 2.0,Commuter,150cc,148429,156124,20,Male,Cash,Delhi,New Delhi,Iyer-Chahal Motors,3
1363,2024-05-23,3802,KTM,RC 200,Sports,150cc,227639,238669,43,Male,Loan,Rajasthan,Jaipur,Sekhon-Virk Motors,2
1364,2024-12-10,8859,Bajaj,Pulsar 200NS,Commuter,200cc,232924,254971,26,Female,EMI,Maharashtra,Mumbai,Warrior-Shetty Motors,2
1365,2023-03-10,2967,Royal Enfield,Himalayan 411,Adventure,400cc+,321055,336485,28,Male,Cash,Rajasthan,Udaipur,Varghese Group Motors,1
1366,2023-08-13,2144,Royal Enfield,Hunter 350,Commuter,350cc,284430,312493,26,Female,Cash,Uttar Pradesh,Kanpur,Gour-Deo Motors,2
1367,2024-01-09,1391,Bajaj,Dominar 250,Commuter,250cc,129797,138927,21,Female,Loan,Tamil Nadu,Coimbatore,Aggarwal PLC Motors,1
1368,2023-02-18,3361,Honda,Hness CB350,Cruiser,350cc,271349,278104,31,Female,EMI,West Bengal,Siliguri,"Jaggi, Varma and Venkatesh Motors",3
1369,2023-10-02,3041,Bajaj,Pulsar 200NS,Commuter,200cc,214063,219865,32,Female,EMI,West Bengal,Siliguri,Kuruvilla Inc Motors,2
1370,2023-11-09,7621,Suzuki,Access 125,Electric,125cc,163423,183117,39,Female,Cash,Rajasthan,Jaipur,Dutta-Kade Motors,1
1371,2023-12-28,1971,Honda,Hornet 2.0,Commuter,150cc,317852,323484,22,Male,Loan,West Bengal,Kolkata,Gaba Ltd Motors,2
1372,2023-03-02,5747,Suzuki,V-Strom SX,Adventure,150cc,144597,157548,23,Female,Loan,West Bengal,Kolkata,Dayal-Rattan Motors,1
1373,2023-07-07,2623,Honda,Hornet 2.0,Commuter,150cc,252146,272860,35,Male,Cash,Rajasthan,Jaipur,Kulkarni Ltd Motors,1
1374,2024-09-05,8976,Hero,XPulse 200,Adventure,200cc,166203,188432,24,Male,Cash,Tamil Nadu,Coimbatore,"Mallick, Ben and Chana Motors",1
1375,2024-01-05,1203,KTM,Duke 200,Sports,200cc,263887,293318,18,Female,Loan,Uttar Pradesh,Lucknow,Bahl PLC Motors,3
1376,2025-02-06,1952,TVS,RR 310,Sports,150cc,104529,118316,50,Male,EMI,Uttar Pradesh,Kanpur,Loyal Inc Motors,2
1377,2023-02-15,1563,TVS,Apache RTR 160,Commuter,150cc,153244,165612,22,Male,EMI,Rajasthan,Jaipur,"Hegde, Wable and Warrior Motors",1
1378,2023-08-21,5790,Bajaj,Pulsar 150,Commuter,150cc,207876,218201,34,Male,Loan,Uttar Pradesh,Kanpur,Raja-Bobal Motors,1
1379,2023-02-20,1294,KTM,RC 390,Sports,400cc+,221069,236804,20,Male,Cash,West Bengal,Kolkata,"Master, Jani and Mahajan Motors",1
1380,2023-10-08,1158,Bajaj,Dominar 250,Commuter,250cc,265109,273319,19,Female,Cash,Uttar Pradesh,Kanpur,"Bandi, Sheth and Hari Motors",2
1381,2023-09-21,6415,Bajaj,Pulsar 220F,Commuter,150cc,199843,208686,43,Female,EMI,Tamil Nadu,Coimbatore,Dugar-Gill Motors,2
1382,2024-10-03,2719,Royal Enfield,Hunter 350,Commuter,350cc,336855,351756,28,Female,Loan,Maharashtra,Pune,"Varty, Khatri and Karnik Motors",3
1383,2023-07-13,3351,Yamaha,Fascino 125,Electric,125cc,185702,206145,25,Female,Loan,Tamil Nadu,Chennai,"Keer, Kaur and Ben Motors",2
1384,2023-12-08,5513,Yamaha,FZ-S,Commuter,150cc,267562,287770,34,Male,EMI,Gujarat,Ahmedabad,Grover Group Motors,3
1385,2023-08-17,8223,Bajaj,Pulsar 220F,Commuter,150cc,267867,292216,43,Female,Loan,Uttar Pradesh,Lucknow,Iyer Group Motors,3
1386,2024-11-23,4704,Suzuki,Access 125,Electric,125cc,203909,226635,18,Female,Loan,Rajasthan,Udaipur,Saraf PLC Motors,1
1387,2024-12-26,4154,Suzuki,V-Strom SX,Adventure,150cc,299542,322942,50,Female,Loan,Delhi,New Delhi,Badal-Kota Motors,2
1388,2024-01-16,5679,Bajaj,Pulsar 150,Commuter,150cc,189058,210218,24,Male,Cash,Gujarat,Surat,Kapoor-Gala Motors,1
1389,2024-02-15,4734,Royal Enfield,Hunter 350,Commuter,350cc,327973,346482,49,Male,EMI,Rajasthan,Udaipur,Korpal-Solanki Motors,2
1390,2024-05-25,9900,TVS,Apache RTR 200,Commuter,200cc,238244,268069,35,Male,EMI,Karnataka,Bangalore,Kanda-Tandon Motors,3
1391,2023-12-06,2915,Royal Enfield,Classic 350,Cruiser,350cc,135278,153523,44,Male,EMI,Tamil Nadu,Chennai,Ahluwalia-Saran Motors,3
1392,2024-03-10,1604,Royal Enfield,Classic 350,Cruiser,350cc,230439,248001,19,Male,EMI,Rajasthan,Jaipur,Chakraborty PLC Motors,1
1393,2023-07-14,9067,Suzuki,V-Strom SX,Adventure,150cc,211644,237754,38,Female,Loan,West Bengal,Kolkata,Majumdar-Zachariah Motors,2
1394,2024-10-06,7015,Hero,XPulse 200,Adventure,200cc,138878,158610,46,Male,Loan,Karnataka,Mysore,"Tella, Chakraborty and Mall Motors",1
1395,2024-10-02,3427,Suzuki,Gixxer SF 250,Sports,250cc,85968,100812,47,Female,EMI,Maharashtra,Pune,Kota-Dyal Motors,3
1396,2024-08-28,3669,Royal Enfield,Meteor 350,Cruiser,350cc,190224,204424,40,Male,Cash,Tamil Nadu,Coimbatore,"Salvi, Dutt and Rajan Motors",3
1397,2024-12-13,9527,TVS,Apache RTR 200,Commuter,200cc,109778,116351,37,Male,Cash,West Bengal,Siliguri,Sethi-Varma Motors,3
1398,2024-04-11,9137,Hero,Xtreme 160R,Commuter,150cc,141208,150950,22,Male,Cash,Gujarat,Surat,"Atwal, Sachdeva and Dhillon Motors",2
1399,2024-07-26,9142,Suzuki,Gixxer SF 250,Sports,250cc,328116,349353,23,Male,Cash,Uttar Pradesh,Kanpur,"Jain, Dua and Mahal Motors",3
1400,2023-05-05,5037,Royal Enfield,Hunter 350,Commuter,350cc,288941,315697,49,Female,Cash,Maharashtra,Nagpur,"Talwar, Swaminathan and Arya Motors",3
1401,2023-10-22,6321,Hero,Splendor Plus,Commuter,150cc,281751,296562,25,Female,Cash,Maharashtra,Pune,"Jain, Gokhale and Dutt Motors",1
1402,2024-05-25,9831,Yamaha,MT-15,Commuter,150cc,179878,185927,47,Male,EMI,Tamil Nadu,Coimbatore,"Wadhwa, Dada and Taneja Motors",2
1403,2023-07-11,4629,Royal Enfield,Hunter 350,Commuter,350cc,133387,153640,49,Female,Cash,Uttar Pradesh,Kanpur,"Rege, Taneja and Malhotra Motors",2
1404,2023-04-16,2528,Royal Enfield,Himalayan 411,Adventure,400cc+,268940,283935,48,Male,Cash,Maharashtra,Mumbai,"Bhatnagar, Rajagopalan and Chanda Motors",2
1405,2023-07-02,3884,TVS,Apache RTR 200,Commuter,200cc,326733,344986,41,Male,Loan,Karnataka,Bangalore,Boase-Sathe Motors,3
1406,2023-12-31,9200,Bajaj,Dominar 400,Cruiser,400cc+,117869,133378,46,Female,Cash,Delhi,New Delhi,"Sami, Dalal and Golla Motors",1
1407,2023-10-11,6933,Bajaj,Pulsar 200NS,Commuter,200cc,202778,213013,19,Female,EMI,Gujarat,Surat,"Chander, De and Bajwa Motors",2
1408,2023-10-14,3024,Bajaj,Pulsar 150,Commuter,150cc,297311,320007,49,Male,Cash,Karnataka,Bangalore,"Trivedi, Raman and Ghose Motors",1
1409,2023-09-07,6384,Suzuki,Gixxer SF 250,Sports,250cc,348290,377113,38,Male,Cash,Gujarat,Surat,Halder-Kumar Motors,2
1410,2025-01-11,2914,Yamaha,R15 V4,Sports,150cc,276155,298911,35,Male,Cash,Gujarat,Ahmedabad,Khare Ltd Motors,1
1411,2023-09-25,2256,Honda,Hornet 2.0,Commuter,150cc,105763,135314,48,Female,EMI,Karnataka,Bangalore,"Bal, Bumb and Cheema Motors",1
1412,2024-08-16,8563,Honda,Hornet 2.0,Commuter,150cc,108202,123903,35,Female,Cash,Gujarat,Ahmedabad,Shere Inc Motors,3
1413,2023-08-01,6838,Yamaha,FZ-S,Commuter,150cc,313786,333835,41,Male,EMI,Delhi,New Delhi,Lad-Choudhury Motors,2
1414,2023-12-23,9176,Bajaj,Pulsar 150,Commuter,150cc,220212,229996,33,Female,Cash,Gujarat,Ahmedabad,Chaudhuri Inc Motors,3
1415,2024-01-05,9872,KTM,RC 200,Sports,150cc,303881,313265,34,Male,EMI,Uttar Pradesh,Lucknow,Sarraf and Sons Motors,2
1416,2024-06-20,9435,Bajaj,Dominar 250,Commuter,250cc,158864,184921,28,Male,EMI,Rajasthan,Jaipur,Mallick Ltd Motors,2
1417,2024-05-19,8194,KTM,Adventure 390,Adventure,400cc+,143931,160499,27,Female,EMI,Tamil Nadu,Chennai,Tailor LLC Motors,3
1418,2023-08-02,3532,Bajaj,Pulsar 220F,Commuter,150cc,196532,224157,20,Male,Cash,Tamil Nadu,Coimbatore,Gara-Edwin Motors,1
1419,2024-05-21,6480,TVS,RR 310,Sports,150cc,116200,127327,39,Female,Cash,West Bengal,Kolkata,Sidhu-Batra Motors,3
1420,2024-03-03,1911,Suzuki,Gixxer SF 250,Sports,250cc,251405,280905,34,Female,Loan,Uttar Pradesh,Lucknow,Bhatia Group Motors,1
1421,2024-11-20,4222,Honda,Hness CB350,Cruiser,350cc,291331,298785,43,Female,Loan,Maharashtra,Mumbai,"Shah, Balakrishnan and Sawhney Motors",1
1422,2024-06-01,7508,KTM,Duke 200,Sports,200cc,332727,361452,26,Female,EMI,Gujarat,Surat,"Bassi, Mangat and Kaur Motors",1
1423,2023-04-29,5938,Bajaj,Pulsar 200NS,Commuter,200cc,174313,192606,36,Female,Loan,Tamil Nadu,Coimbatore,Grover-Wadhwa Motors,3
1424,2023-10-15,3161,Yamaha,MT-15,Commuter,150cc,223496,236333,33,Male,EMI,West Bengal,Siliguri,Hari-Balay Motors,1
1425,2023-12-17,1555,KTM,Duke 250,Sports,250cc,122491,129535,40,Male,Loan,Tamil Nadu,Coimbatore,Chaudhuri Inc Motors,1
1426,2023-08-28,5938,Honda,CB Unicorn 150,Commuter,150cc,258389,276544,39,Male,Loan,Uttar Pradesh,Kanpur,"Kamdar, Shroff and Madan Motors",1
1427,2024-11-30,3604,Bajaj,Dominar 400,Cruiser,400cc+,293765,316652,29,Male,EMI,Karnataka,Mysore,Baria Group Motors,1
1428,2024-01-03,5414,KTM,RC 200,Sports,150cc,112361,132966,39,Male,Loan,Delhi,New Delhi,Sani-Sura Motors,2
1429,2025-01-08,8225,Hero,XPulse 200,Adventure,200cc,188639,205943,22,Female,EMI,Gujarat,Surat,Kapadia-Dey Motors,2
